concept,component,selection_count
cas,cas_alt_vs_final_layer_per_head_layer_18_head_11,84
cas,cas_alt_vs_final_layer_per_head_layer_19_head_30,84
cas,cas_alt_vs_final_layer_per_head_layer_22_head_30,84
cas,cas_alt_vs_final_layer_per_head_layer_27_head_30,84
cas,cas_alt_vs_final_layer_per_head_layer_2_head_27,84
cas,cas_alt_vs_final_layer_per_head_layer_31_head_11,84
cas,cas_alt_vs_final_layer_per_head_layer_31_head_31,84
cas,cas_alt_vs_final_layer_per_head_layer_6_head_30,84
cas,cas_alt_vs_final_layer_per_head_layer_7_head_25,84
cas,cas_alt_vs_final_layer_per_head_layer_8_head_15,84
cas,cas_alt_vs_final_layer_per_head_layer_8_head_24,84
cas,cas_alt_vs_final_layer_per_head_layer_8_head_9,84
cas,cas_alt_vs_final_layer_per_head_layer_0_head_21,78
cas,cas_alt_vs_final_layer_per_head_layer_0_head_5,78
cas,cas_alt_vs_final_layer_per_head_layer_10_head_19,78
cas,cas_alt_vs_final_layer_per_head_layer_11_head_3,78
cas,cas_alt_vs_final_layer_per_head_layer_12_head_0,78
cas,cas_alt_vs_final_layer_per_head_layer_15_head_28,78
cas,cas_alt_vs_final_layer_per_head_layer_15_head_5,78
cas,cas_alt_vs_final_layer_per_head_layer_16_head_12,78
cas,cas_alt_vs_final_layer_per_head_layer_17_head_8,78
cas,cas_alt_vs_final_layer_per_head_layer_18_head_14,78
cas,cas_alt_vs_final_layer_per_head_layer_18_head_15,78
cas,cas_alt_vs_final_layer_per_head_layer_19_head_4,78
cas,cas_alt_vs_final_layer_per_head_layer_21_head_22,78
cas,cas_alt_vs_final_layer_per_head_layer_22_head_7,78
cas,cas_alt_vs_final_layer_per_head_layer_23_head_2,78
cas,cas_alt_vs_final_layer_per_head_layer_25_head_29,78
cas,cas_alt_vs_final_layer_per_head_layer_2_head_17,78
cas,cas_alt_vs_final_layer_per_head_layer_2_head_18,78
cas,cas_alt_vs_final_layer_per_head_layer_30_head_19,78
cas,cas_alt_vs_final_layer_per_head_layer_6_head_26,78
cas,cas_alt_vs_final_layer_per_head_layer_8_head_13,78
cas,cas_alt_vs_final_layer_per_head_layer_9_head_0,78
cas,cas_alt_vs_final_layer_per_head_layer_9_head_6,78
cas,cas_alt_vs_final_layer_per_head_layer_0_head_1,72
cas,cas_alt_vs_final_layer_per_head_layer_10_head_28,72
cas,cas_alt_vs_final_layer_per_head_layer_10_head_6,72
cas,cas_alt_vs_final_layer_per_head_layer_11_head_2,72
cas,cas_alt_vs_final_layer_per_head_layer_15_head_11,72
cas,cas_alt_vs_final_layer_per_head_layer_15_head_7,72
cas,cas_alt_vs_final_layer_per_head_layer_17_head_19,72
cas,cas_alt_vs_final_layer_per_head_layer_18_head_7,72
cas,cas_alt_vs_final_layer_per_head_layer_1_head_31,72
cas,cas_alt_vs_final_layer_per_head_layer_20_head_16,72
cas,cas_alt_vs_final_layer_per_head_layer_20_head_21,72
cas,cas_alt_vs_final_layer_per_head_layer_23_head_14,72
cas,cas_alt_vs_final_layer_per_head_layer_23_head_20,72
cas,cas_alt_vs_final_layer_per_head_layer_25_head_18,72
cas,cas_alt_vs_final_layer_per_head_layer_25_head_31,72
cas,cas_alt_vs_final_layer_per_head_layer_27_head_12,72
cas,cas_alt_vs_final_layer_per_head_layer_30_head_15,72
cas,cas_alt_vs_final_layer_per_head_layer_30_head_16,72
cas,cas_alt_vs_final_layer_per_head_layer_31_head_23,72
cas,cas_alt_vs_final_layer_per_head_layer_3_head_13,72
cas,cas_alt_vs_final_layer_per_head_layer_3_head_17,72
cas,cas_alt_vs_final_layer_per_head_layer_3_head_26,72
cas,cas_alt_vs_final_layer_per_head_layer_3_head_9,72
cas,cas_alt_vs_final_layer_per_head_layer_4_head_0,72
cas,cas_alt_vs_final_layer_per_head_layer_4_head_7,72
cas,cas_alt_vs_final_layer_per_head_layer_6_head_28,72
cas,cas_alt_vs_final_layer_per_head_layer_8_head_26,72
cas,cas_alt_vs_final_layer_per_head_layer_9_head_2,72
cas,cas_alt_vs_final_layer_per_head_layer_0_head_11,66
cas,cas_alt_vs_final_layer_per_head_layer_0_head_31,66
cas,cas_alt_vs_final_layer_per_head_layer_10_head_0,66
cas,cas_alt_vs_final_layer_per_head_layer_10_head_5,66
cas,cas_alt_vs_final_layer_per_head_layer_11_head_11,66
cas,cas_alt_vs_final_layer_per_head_layer_11_head_4,66
cas,cas_alt_vs_final_layer_per_head_layer_15_head_0,66
cas,cas_alt_vs_final_layer_per_head_layer_16_head_17,66
cas,cas_alt_vs_final_layer_per_head_layer_16_head_3,66
cas,cas_alt_vs_final_layer_per_head_layer_18_head_20,66
cas,cas_alt_vs_final_layer_per_head_layer_18_head_9,66
cas,cas_alt_vs_final_layer_per_head_layer_1_head_24,66
cas,cas_alt_vs_final_layer_per_head_layer_1_head_5,66
cas,cas_alt_vs_final_layer_per_head_layer_1_head_9,66
cas,cas_alt_vs_final_layer_per_head_layer_20_head_10,66
cas,cas_alt_vs_final_layer_per_head_layer_20_head_12,66
cas,cas_alt_vs_final_layer_per_head_layer_20_head_13,66
cas,cas_alt_vs_final_layer_per_head_layer_21_head_6,66
cas,cas_alt_vs_final_layer_per_head_layer_21_head_8,66
cas,cas_alt_vs_final_layer_per_head_layer_24_head_31,66
cas,cas_alt_vs_final_layer_per_head_layer_26_head_10,66
cas,cas_alt_vs_final_layer_per_head_layer_26_head_16,66
cas,cas_alt_vs_final_layer_per_head_layer_29_head_26,66
cas,cas_alt_vs_final_layer_per_head_layer_2_head_28,66
cas,cas_alt_vs_final_layer_per_head_layer_2_head_30,66
cas,cas_alt_vs_final_layer_per_head_layer_30_head_17,66
cas,cas_alt_vs_final_layer_per_head_layer_30_head_21,66
cas,cas_alt_vs_final_layer_per_head_layer_5_head_20,66
cas,cas_alt_vs_final_layer_per_head_layer_5_head_4,66
cas,cas_alt_vs_final_layer_per_head_layer_8_head_12,66
cas,cas_alt_vs_final_layer_per_head_layer_9_head_7,66
cas,cas_alt_vs_final_layer_per_head_layer_0_head_28,60
cas,cas_alt_vs_final_layer_per_head_layer_0_head_3,60
cas,cas_alt_vs_final_layer_per_head_layer_10_head_22,60
cas,cas_alt_vs_final_layer_per_head_layer_11_head_15,60
cas,cas_alt_vs_final_layer_per_head_layer_11_head_5,60
cas,cas_alt_vs_final_layer_per_head_layer_12_head_19,60
cas,cas_alt_vs_final_layer_per_head_layer_12_head_29,60
cas,cas_alt_vs_final_layer_per_head_layer_14_head_6,60
cas,cas_alt_vs_final_layer_per_head_layer_19_head_18,60
cas,cas_alt_vs_final_layer_per_head_layer_19_head_27,60
cas,cas_alt_vs_final_layer_per_head_layer_21_head_27,60
cas,cas_alt_vs_final_layer_per_head_layer_21_head_29,60
cas,cas_alt_vs_final_layer_per_head_layer_21_head_5,60
cas,cas_alt_vs_final_layer_per_head_layer_26_head_30,60
cas,cas_alt_vs_final_layer_per_head_layer_27_head_13,60
cas,cas_alt_vs_final_layer_per_head_layer_27_head_15,60
cas,cas_alt_vs_final_layer_per_head_layer_27_head_8,60
cas,cas_alt_vs_final_layer_per_head_layer_28_head_14,60
cas,cas_alt_vs_final_layer_per_head_layer_28_head_9,60
cas,cas_alt_vs_final_layer_per_head_layer_31_head_8,60
cas,cas_alt_vs_final_layer_per_head_layer_3_head_2,60
cas,cas_alt_vs_final_layer_per_head_layer_3_head_21,60
cas,cas_alt_vs_final_layer_per_head_layer_3_head_29,60
cas,cas_alt_vs_final_layer_per_head_layer_4_head_27,60
cas,cas_alt_vs_final_layer_per_head_layer_6_head_2,60
cas,cas_alt_vs_final_layer_per_head_layer_6_head_20,60
cas,cas_alt_vs_final_layer_per_head_layer_6_head_3,60
cas,cas_alt_vs_final_layer_per_head_layer_7_head_20,60
cas,cas_alt_vs_final_layer_per_head_layer_9_head_25,60
cas,cas_alt_vs_final_layer_per_head_layer_10_head_16,54
cas,cas_alt_vs_final_layer_per_head_layer_11_head_0,54
cas,cas_alt_vs_final_layer_per_head_layer_11_head_13,54
cas,cas_alt_vs_final_layer_per_head_layer_12_head_24,54
cas,cas_alt_vs_final_layer_per_head_layer_13_head_15,54
cas,cas_alt_vs_final_layer_per_head_layer_15_head_23,54
cas,cas_alt_vs_final_layer_per_head_layer_15_head_3,54
cas,cas_alt_vs_final_layer_per_head_layer_18_head_13,54
cas,cas_alt_vs_final_layer_per_head_layer_18_head_25,54
cas,cas_alt_vs_final_layer_per_head_layer_1_head_0,54
cas,cas_alt_vs_final_layer_per_head_layer_21_head_0,54
cas,cas_alt_vs_final_layer_per_head_layer_22_head_17,54
cas,cas_alt_vs_final_layer_per_head_layer_23_head_0,54
cas,cas_alt_vs_final_layer_per_head_layer_23_head_24,54
cas,cas_alt_vs_final_layer_per_head_layer_24_head_14,54
cas,cas_alt_vs_final_layer_per_head_layer_24_head_8,54
cas,cas_alt_vs_final_layer_per_head_layer_25_head_10,54
cas,cas_alt_vs_final_layer_per_head_layer_25_head_20,54
cas,cas_alt_vs_final_layer_per_head_layer_3_head_24,54
cas,cas_alt_vs_final_layer_per_head_layer_7_head_29,54
cas,cas_alt_vs_final_layer_per_head_layer_0_head_4,48
cas,cas_alt_vs_final_layer_per_head_layer_11_head_20,48
cas,cas_alt_vs_final_layer_per_head_layer_11_head_25,48
cas,cas_alt_vs_final_layer_per_head_layer_12_head_3,48
cas,cas_alt_vs_final_layer_per_head_layer_14_head_16,48
cas,cas_alt_vs_final_layer_per_head_layer_15_head_27,48
cas,cas_alt_vs_final_layer_per_head_layer_17_head_15,48
cas,cas_alt_vs_final_layer_per_head_layer_17_head_4,48
cas,cas_alt_vs_final_layer_per_head_layer_1_head_21,48
cas,cas_alt_vs_final_layer_per_head_layer_21_head_17,48
cas,cas_alt_vs_final_layer_per_head_layer_21_head_9,48
cas,cas_alt_vs_final_layer_per_head_layer_22_head_26,48
cas,cas_alt_vs_final_layer_per_head_layer_23_head_27,48
cas,cas_alt_vs_final_layer_per_head_layer_23_head_29,48
cas,cas_alt_vs_final_layer_per_head_layer_24_head_13,48
cas,cas_alt_vs_final_layer_per_head_layer_24_head_15,48
cas,cas_alt_vs_final_layer_per_head_layer_24_head_26,48
cas,cas_alt_vs_final_layer_per_head_layer_24_head_3,48
cas,cas_alt_vs_final_layer_per_head_layer_26_head_5,48
cas,cas_alt_vs_final_layer_per_head_layer_28_head_1,48
cas,cas_alt_vs_final_layer_per_head_layer_28_head_19,48
cas,cas_alt_vs_final_layer_per_head_layer_29_head_0,48
cas,cas_alt_vs_final_layer_per_head_layer_29_head_13,48
cas,cas_alt_vs_final_layer_per_head_layer_29_head_19,48
cas,cas_alt_vs_final_layer_per_head_layer_29_head_20,48
cas,cas_alt_vs_final_layer_per_head_layer_29_head_8,48
cas,cas_alt_vs_final_layer_per_head_layer_2_head_1,48
cas,cas_alt_vs_final_layer_per_head_layer_31_head_24,48
cas,cas_alt_vs_final_layer_per_head_layer_3_head_18,48
cas,cas_alt_vs_final_layer_per_head_layer_5_head_28,48
cas,cas_alt_vs_final_layer_per_head_layer_6_head_23,48
cas,cas_alt_vs_final_layer_per_head_layer_6_head_7,48
cas,cas_alt_vs_final_layer_per_head_layer_8_head_7,48
cas,cas_alt_vs_final_layer_per_head_layer_9_head_23,48
cas,cas_alt_vs_final_layer_per_head_layer_0_head_26,42
cas,cas_alt_vs_final_layer_per_head_layer_0_head_7,42
cas,cas_alt_vs_final_layer_per_head_layer_10_head_11,42
cas,cas_alt_vs_final_layer_per_head_layer_11_head_29,42
cas,cas_alt_vs_final_layer_per_head_layer_12_head_16,42
cas,cas_alt_vs_final_layer_per_head_layer_14_head_8,42
cas,cas_alt_vs_final_layer_per_head_layer_15_head_15,42
cas,cas_alt_vs_final_layer_per_head_layer_17_head_20,42
cas,cas_alt_vs_final_layer_per_head_layer_17_head_27,42
cas,cas_alt_vs_final_layer_per_head_layer_17_head_30,42
cas,cas_alt_vs_final_layer_per_head_layer_18_head_0,42
cas,cas_alt_vs_final_layer_per_head_layer_18_head_26,42
cas,cas_alt_vs_final_layer_per_head_layer_1_head_14,42
cas,cas_alt_vs_final_layer_per_head_layer_1_head_20,42
cas,cas_alt_vs_final_layer_per_head_layer_20_head_28,42
cas,cas_alt_vs_final_layer_per_head_layer_22_head_10,42
cas,cas_alt_vs_final_layer_per_head_layer_23_head_3,42
cas,cas_alt_vs_final_layer_per_head_layer_25_head_17,42
cas,cas_alt_vs_final_layer_per_head_layer_25_head_30,42
cas,cas_alt_vs_final_layer_per_head_layer_26_head_0,42
cas,cas_alt_vs_final_layer_per_head_layer_26_head_29,42
cas,cas_alt_vs_final_layer_per_head_layer_27_head_29,42
cas,cas_alt_vs_final_layer_per_head_layer_29_head_31,42
cas,cas_alt_vs_final_layer_per_head_layer_3_head_14,42
cas,cas_alt_vs_final_layer_per_head_layer_3_head_16,42
cas,cas_alt_vs_final_layer_per_head_layer_3_head_19,42
cas,cas_alt_vs_final_layer_per_head_layer_3_head_20,42
cas,cas_alt_vs_final_layer_per_head_layer_3_head_3,42
cas,cas_alt_vs_final_layer_per_head_layer_4_head_5,42
cas,cas_alt_vs_final_layer_per_head_layer_6_head_11,42
cas,cas_alt_vs_final_layer_per_head_layer_6_head_25,42
cas,cas_alt_vs_final_layer_per_head_layer_7_head_12,42
cas,cas_alt_vs_final_layer_per_head_layer_7_head_13,42
cas,cas_alt_vs_final_layer_per_head_layer_8_head_16,42
cas,cas_alt_vs_final_layer_per_head_layer_8_head_31,42
cas,cas_alt_vs_final_layer_per_head_layer_0_head_27,36
cas,cas_alt_vs_final_layer_per_head_layer_11_head_8,36
cas,cas_alt_vs_final_layer_per_head_layer_15_head_25,36
cas,cas_alt_vs_final_layer_per_head_layer_17_head_5,36
cas,cas_alt_vs_final_layer_per_head_layer_1_head_11,36
cas,cas_alt_vs_final_layer_per_head_layer_1_head_3,36
cas,cas_alt_vs_final_layer_per_head_layer_20_head_5,36
cas,cas_alt_vs_final_layer_per_head_layer_21_head_23,36
cas,cas_alt_vs_final_layer_per_head_layer_22_head_6,36
cas,cas_alt_vs_final_layer_per_head_layer_23_head_30,36
cas,cas_alt_vs_final_layer_per_head_layer_27_head_0,36
cas,cas_alt_vs_final_layer_per_head_layer_27_head_16,36
cas,cas_alt_vs_final_layer_per_head_layer_28_head_27,36
cas,cas_alt_vs_final_layer_per_head_layer_2_head_29,36
cas,cas_alt_vs_final_layer_per_head_layer_30_head_12,36
cas,cas_alt_vs_final_layer_per_head_layer_30_head_31,36
cas,cas_alt_vs_final_layer_per_head_layer_30_head_8,36
cas,cas_alt_vs_final_layer_per_head_layer_31_head_15,36
cas,cas_alt_vs_final_layer_per_head_layer_31_head_5,36
cas,cas_alt_vs_final_layer_per_head_layer_4_head_11,36
cas,cas_alt_vs_final_layer_per_head_layer_4_head_23,36
cas,cas_alt_vs_final_layer_per_head_layer_4_head_28,36
cas,cas_alt_vs_final_layer_per_head_layer_5_head_29,36
cas,cas_alt_vs_final_layer_per_head_layer_6_head_1,36
cas,cas_alt_vs_final_layer_per_head_layer_6_head_12,36
cas,cas_alt_vs_final_layer_per_head_layer_6_head_18,36
cas,cas_alt_vs_final_layer_per_head_layer_7_head_1,36
cas,cas_alt_vs_final_layer_per_head_layer_7_head_24,36
cas,cas_alt_vs_final_layer_per_head_layer_7_head_28,36
cas,cas_alt_vs_final_layer_per_head_layer_7_head_5,36
cas,cas_alt_vs_final_layer_per_head_layer_8_head_29,36
cas,cas_alt_vs_final_layer_per_head_layer_8_head_4,36
cas,cas_alt_vs_final_layer_per_head_layer_9_head_3,36
cas,cas_alt_vs_final_layer_per_head_layer_9_head_4,36
cas,cas_alt_vs_final_layer_per_head_layer_0_head_22,30
cas,cas_alt_vs_final_layer_per_head_layer_10_head_20,30
cas,cas_alt_vs_final_layer_per_head_layer_12_head_2,30
cas,cas_alt_vs_final_layer_per_head_layer_14_head_11,30
cas,cas_alt_vs_final_layer_per_head_layer_16_head_6,30
cas,cas_alt_vs_final_layer_per_head_layer_17_head_6,30
cas,cas_alt_vs_final_layer_per_head_layer_1_head_6,30
cas,cas_alt_vs_final_layer_per_head_layer_22_head_18,30
cas,cas_alt_vs_final_layer_per_head_layer_23_head_31,30
cas,cas_alt_vs_final_layer_per_head_layer_25_head_25,30
cas,cas_alt_vs_final_layer_per_head_layer_26_head_21,30
cas,cas_alt_vs_final_layer_per_head_layer_28_head_29,30
cas,cas_alt_vs_final_layer_per_head_layer_29_head_6,30
cas,cas_alt_vs_final_layer_per_head_layer_2_head_31,30
cas,cas_alt_vs_final_layer_per_head_layer_30_head_29,30
cas,cas_alt_vs_final_layer_per_head_layer_30_head_30,30
cas,cas_alt_vs_final_layer_per_head_layer_30_head_4,30
cas,cas_alt_vs_final_layer_per_head_layer_30_head_5,30
cas,cas_alt_vs_final_layer_per_head_layer_31_head_18,30
cas,cas_alt_vs_final_layer_per_head_layer_3_head_10,30
cas,cas_alt_vs_final_layer_per_head_layer_3_head_11,30
cas,cas_alt_vs_final_layer_per_head_layer_3_head_5,30
cas,cas_alt_vs_final_layer_per_head_layer_5_head_30,30
cas,cas_alt_vs_final_layer_per_head_layer_6_head_21,30
cas,cas_alt_vs_final_layer_per_head_layer_6_head_24,30
cas,cas_alt_vs_final_layer_per_head_layer_7_head_0,30
cas,cas_alt_vs_final_layer_per_head_layer_7_head_14,30
cas,cas_alt_vs_final_layer_per_head_layer_7_head_26,30
cas,cas_alt_vs_final_layer_per_head_layer_7_head_27,30
cas,cas_alt_vs_final_layer_per_head_layer_8_head_14,30
cas,cas_alt_vs_final_layer_per_head_layer_8_head_23,30
cas,cas_alt_vs_final_layer_per_head_layer_8_head_6,30
cas,cas_alt_vs_final_layer_per_head_layer_9_head_10,30
cas,cas_alt_vs_final_layer_per_head_layer_0_head_25,24
cas,cas_alt_vs_final_layer_per_head_layer_13_head_19,24
cas,cas_alt_vs_final_layer_per_head_layer_14_head_9,24
cas,cas_alt_vs_final_layer_per_head_layer_15_head_26,24
cas,cas_alt_vs_final_layer_per_head_layer_15_head_6,24
cas,cas_alt_vs_final_layer_per_head_layer_16_head_13,24
cas,cas_alt_vs_final_layer_per_head_layer_16_head_15,24
cas,cas_alt_vs_final_layer_per_head_layer_18_head_23,24
cas,cas_alt_vs_final_layer_per_head_layer_19_head_6,24
cas,cas_alt_vs_final_layer_per_head_layer_1_head_17,24
cas,cas_alt_vs_final_layer_per_head_layer_1_head_19,24
cas,cas_alt_vs_final_layer_per_head_layer_1_head_26,24
cas,cas_alt_vs_final_layer_per_head_layer_1_head_29,24
cas,cas_alt_vs_final_layer_per_head_layer_20_head_17,24
cas,cas_alt_vs_final_layer_per_head_layer_21_head_13,24
cas,cas_alt_vs_final_layer_per_head_layer_22_head_19,24
cas,cas_alt_vs_final_layer_per_head_layer_22_head_21,24
cas,cas_alt_vs_final_layer_per_head_layer_22_head_8,24
cas,cas_alt_vs_final_layer_per_head_layer_29_head_10,24
cas,cas_alt_vs_final_layer_per_head_layer_29_head_15,24
cas,cas_alt_vs_final_layer_per_head_layer_29_head_24,24
cas,cas_alt_vs_final_layer_per_head_layer_29_head_5,24
cas,cas_alt_vs_final_layer_per_head_layer_2_head_24,24
cas,cas_alt_vs_final_layer_per_head_layer_30_head_11,24
cas,cas_alt_vs_final_layer_per_head_layer_30_head_7,24
cas,cas_alt_vs_final_layer_per_head_layer_31_head_6,24
cas,cas_alt_vs_final_layer_per_head_layer_3_head_4,24
cas,cas_alt_vs_final_layer_per_head_layer_6_head_14,24
cas,cas_alt_vs_final_layer_per_head_layer_6_head_27,24
cas,cas_alt_vs_final_layer_per_head_layer_9_head_8,24
cas,cas_alt_vs_final_layer_per_head_layer_0_head_0,18
cas,cas_alt_vs_final_layer_per_head_layer_0_head_2,18
cas,cas_alt_vs_final_layer_per_head_layer_12_head_18,18
cas,cas_alt_vs_final_layer_per_head_layer_16_head_24,18
cas,cas_alt_vs_final_layer_per_head_layer_16_head_30,18
cas,cas_alt_vs_final_layer_per_head_layer_18_head_24,18
cas,cas_alt_vs_final_layer_per_head_layer_18_head_27,18
cas,cas_alt_vs_final_layer_per_head_layer_19_head_28,18
cas,cas_alt_vs_final_layer_per_head_layer_19_head_8,18
cas,cas_alt_vs_final_layer_per_head_layer_1_head_27,18
cas,cas_alt_vs_final_layer_per_head_layer_1_head_30,18
cas,cas_alt_vs_final_layer_per_head_layer_20_head_0,18
cas,cas_alt_vs_final_layer_per_head_layer_21_head_16,18
cas,cas_alt_vs_final_layer_per_head_layer_21_head_18,18
cas,cas_alt_vs_final_layer_per_head_layer_22_head_22,18
cas,cas_alt_vs_final_layer_per_head_layer_23_head_17,18
cas,cas_alt_vs_final_layer_per_head_layer_24_head_29,18
cas,cas_alt_vs_final_layer_per_head_layer_26_head_23,18
cas,cas_alt_vs_final_layer_per_head_layer_26_head_27,18
cas,cas_alt_vs_final_layer_per_head_layer_28_head_15,18
cas,cas_alt_vs_final_layer_per_head_layer_28_head_16,18
cas,cas_alt_vs_final_layer_per_head_layer_28_head_3,18
cas,cas_alt_vs_final_layer_per_head_layer_29_head_7,18
cas,cas_alt_vs_final_layer_per_head_layer_2_head_16,18
cas,cas_alt_vs_final_layer_per_head_layer_2_head_2,18
cas,cas_alt_vs_final_layer_per_head_layer_31_head_12,18
cas,cas_alt_vs_final_layer_per_head_layer_31_head_20,18
cas,cas_alt_vs_final_layer_per_head_layer_4_head_19,18
cas,cas_alt_vs_final_layer_per_head_layer_4_head_25,18
cas,cas_alt_vs_final_layer_per_head_layer_7_head_11,18
cas,cas_alt_vs_final_layer_per_head_layer_8_head_2,18
cas,cas_alt_vs_final_layer_per_head_layer_8_head_20,18
cas,cas_alt_vs_final_layer_per_head_layer_10_head_4,12
cas,cas_alt_vs_final_layer_per_head_layer_12_head_27,12
cas,cas_alt_vs_final_layer_per_head_layer_15_head_16,12
cas,cas_alt_vs_final_layer_per_head_layer_15_head_20,12
cas,cas_alt_vs_final_layer_per_head_layer_19_head_1,12
cas,cas_alt_vs_final_layer_per_head_layer_1_head_1,12
cas,cas_alt_vs_final_layer_per_head_layer_1_head_10,12
cas,cas_alt_vs_final_layer_per_head_layer_20_head_11,12
cas,cas_alt_vs_final_layer_per_head_layer_20_head_29,12
cas,cas_alt_vs_final_layer_per_head_layer_21_head_19,12
cas,cas_alt_vs_final_layer_per_head_layer_22_head_4,12
cas,cas_alt_vs_final_layer_per_head_layer_26_head_25,12
cas,cas_alt_vs_final_layer_per_head_layer_27_head_19,12
cas,cas_alt_vs_final_layer_per_head_layer_27_head_25,12
cas,cas_alt_vs_final_layer_per_head_layer_27_head_26,12
cas,cas_alt_vs_final_layer_per_head_layer_29_head_14,12
cas,cas_alt_vs_final_layer_per_head_layer_29_head_3,12
cas,cas_alt_vs_final_layer_per_head_layer_31_head_9,12
cas,cas_alt_vs_final_layer_per_head_layer_3_head_23,12
cas,cas_alt_vs_final_layer_per_head_layer_3_head_25,12
cas,cas_alt_vs_final_layer_per_head_layer_4_head_10,12
cas,cas_alt_vs_final_layer_per_head_layer_4_head_18,12
cas,cas_alt_vs_final_layer_per_head_layer_4_head_24,12
cas,cas_alt_vs_final_layer_per_head_layer_4_head_26,12
cas,cas_alt_vs_final_layer_per_head_layer_4_head_6,12
cas,cas_alt_vs_final_layer_per_head_layer_4_head_8,12
cas,cas_alt_vs_final_layer_per_head_layer_5_head_2,12
cas,cas_alt_vs_final_layer_per_head_layer_11_head_22,6
cas,cas_alt_vs_final_layer_per_head_layer_12_head_1,6
cas,cas_alt_vs_final_layer_per_head_layer_14_head_27,6
cas,cas_alt_vs_final_layer_per_head_layer_16_head_16,6
cas,cas_alt_vs_final_layer_per_head_layer_17_head_12,6
cas,cas_alt_vs_final_layer_per_head_layer_17_head_7,6
cas,cas_alt_vs_final_layer_per_head_layer_18_head_2,6
cas,cas_alt_vs_final_layer_per_head_layer_18_head_6,6
cas,cas_alt_vs_final_layer_per_head_layer_1_head_28,6
cas,cas_alt_vs_final_layer_per_head_layer_1_head_4,6
cas,cas_alt_vs_final_layer_per_head_layer_1_head_8,6
cas,cas_alt_vs_final_layer_per_head_layer_20_head_31,6
cas,cas_alt_vs_final_layer_per_head_layer_22_head_11,6
cas,cas_alt_vs_final_layer_per_head_layer_22_head_9,6
cas,cas_alt_vs_final_layer_per_head_layer_24_head_2,6
cas,cas_alt_vs_final_layer_per_head_layer_27_head_17,6
cas,cas_alt_vs_final_layer_per_head_layer_28_head_12,6
cas,cas_alt_vs_final_layer_per_head_layer_28_head_22,6
cas,cas_alt_vs_final_layer_per_head_layer_29_head_12,6
cas,cas_alt_vs_final_layer_per_head_layer_29_head_4,6
cas,cas_alt_vs_final_layer_per_head_layer_2_head_3,6
cas,cas_alt_vs_final_layer_per_head_layer_4_head_3,6
cas,cas_alt_vs_final_layer_per_head_layer_4_head_4,6
cas,cas_alt_vs_final_layer_per_head_layer_7_head_9,6
cas,cas_alt_vs_final_layer_per_head_layer_8_head_22,6
ecs_baseline,ecs_prompt_final_layer_per_head_layer_1_head_22,273
ecs_baseline,ecs_prompt_final_layer_per_head_layer_0_head_15,270
ecs_baseline,ecs_prompt_final_layer_per_head_layer_14_head_23,270
ecs_baseline,ecs_prompt_final_layer_per_head_layer_31_head_7,270
ecs_baseline,ecs_prompt_final_layer_per_head_layer_12_head_31,267
ecs_baseline,ecs_prompt_final_layer_per_head_layer_0_head_9,258
ecs_baseline,ecs_prompt_final_layer_per_head_layer_10_head_1,258
ecs_baseline,ecs_prompt_final_layer_per_head_layer_0_head_14,255
ecs_baseline,ecs_prompt_final_layer_per_head_layer_28_head_25,255
ecs_baseline,ecs_prompt_final_layer_per_head_layer_31_head_14,255
ecs_baseline,ecs_prompt_final_layer_per_head_layer_12_head_7,252
ecs_baseline,ecs_prompt_final_layer_per_head_layer_31_head_2,252
ecs_baseline,ecs_prompt_final_layer_per_head_layer_2_head_4,249
ecs_baseline,ecs_prompt_final_layer_per_head_layer_15_head_10,246
ecs_baseline,ecs_prompt_final_layer_per_head_layer_20_head_21,246
ecs_baseline,ecs_prompt_final_layer_per_head_layer_12_head_20,243
ecs_baseline,ecs_prompt_final_layer_per_head_layer_28_head_11,243
ecs_baseline,ecs_prompt_final_layer_per_head_layer_5_head_7,240
ecs_baseline,ecs_prompt_final_layer_per_head_layer_12_head_26,237
ecs_baseline,ecs_prompt_final_layer_per_head_layer_2_head_5,237
ecs_baseline,ecs_prompt_final_layer_per_head_layer_31_head_10,237
ecs_baseline,ecs_prompt_final_layer_per_head_layer_5_head_16,237
ecs_baseline,ecs_prompt_final_layer_per_head_layer_12_head_13,234
ecs_baseline,ecs_prompt_final_layer_per_head_layer_12_head_5,234
ecs_baseline,ecs_prompt_final_layer_per_head_layer_14_head_21,234
ecs_baseline,ecs_prompt_final_layer_per_head_layer_14_head_4,234
ecs_baseline,ecs_prompt_final_layer_per_head_layer_14_head_7,234
ecs_baseline,ecs_prompt_final_layer_per_head_layer_15_head_24,234
ecs_baseline,ecs_prompt_final_layer_per_head_layer_24_head_11,234
ecs_baseline,ecs_prompt_final_layer_per_head_layer_29_head_8,234
ecs_baseline,ecs_prompt_final_layer_per_head_layer_5_head_5,234
ecs_baseline,ecs_prompt_final_layer_per_head_layer_11_head_22,231
ecs_baseline,ecs_prompt_final_layer_per_head_layer_12_head_4,231
ecs_baseline,ecs_prompt_final_layer_per_head_layer_10_head_3,228
ecs_baseline,ecs_prompt_final_layer_per_head_layer_12_head_30,228
ecs_baseline,ecs_prompt_final_layer_per_head_layer_29_head_11,228
ecs_baseline,ecs_prompt_final_layer_per_head_layer_2_head_6,228
ecs_baseline,ecs_prompt_final_layer_per_head_layer_30_head_1,228
ecs_baseline,ecs_prompt_final_layer_per_head_layer_30_head_26,228
